Xi,Yi,Zi,Xj,Yj,Zj,Item,Lij,Uij,Cij
32,0,b,28,1,a,24RISERS 6 X 8,0,100000000,6.690845786
15,0,b,20,1,a,SETS OF STAGE STEPS,0,100000000,2.995951384
21,0,b,11,1,a,6 X 18 TABLES,0,100000000,2.932700628
16,0,b,35,1,a,8 X 18 TABLES,0,100000000,4.0238252
17,0,b,36,1,a,16RISERS 6 X 8,0,100000000,5.164883312
34,0,b,27,1,a,6 X 18 TABLES,0,100000000,0.061337676
9,0,b,3,1,a,8 X 30 TABLES,0,100000000,6.912530766
27,0,b,30,1,a,8 X 30 TABLES,0,100000000,7.81824133
5,0,b,34,1,a,30 COCKTAIL ROUNDS,0,100000000,9.823615703
1,0,b,31,1,a,30 STAND-UP ROUNDS,0,100000000,3.177271178
1,0,b,6,1,a,PODIUMS,0,100000000,6.859864486
33,0,b,23,1,a,8 X 18 TABLES,0,100000000,3.115448476
14,0,b,3,1,a,8 X 30 TABLES,0,100000000,0.33030124
32,0,b,32,1,a,24RISERS 6 X 8,0,100000000,0.42793627
30,0,b,20,1,a,16RISERS 6 X 8,0,100000000,6.94716695
25,0,b,18,1,a,6 X 30 TABLES,0,100000000,0.601445743
23,0,b,11,1,a,16RISERS 6 X 8,0,100000000,9.111183794
36,0,b,20,1,a,24RISERS 6 X 8,0,100000000,0.394014386
27,0,b,11,1,a,30 COCKTAIL ROUNDS,0,100000000,8.31088665
22,0,b,34,1,a,SETS OF STAGE STEPS,0,100000000,7.91581409
5,0,b,18,1,a,66 ROUND TABLES,0,100000000,6.553787452
13,0,b,13,1,a,MEETING ROOM CHAIRS,0,100000000,8.550183653
35,0,b,20,1,a,30 COCKTAIL ROUNDS,0,100000000,6.010155147
16,0,b,19,1,a,8 X 30 TABLES,0,100000000,8.585826197
20,0,b,28,1,a,66 ROUND TABLES,0,100000000,1.575418294
23,0,b,2,1,a,PODIUMS,0,100000000,6.159606256
33,0,b,9,1,a,30 COCKTAIL ROUNDS,0,100000000,5.184735273
9,0,b,29,1,a,SETS OF STAGE STEPS,0,100000000,2.430440608
27,0,b,6,1,a,24RISERS 6 X 8,0,100000000,8.867244591
20,0,b,32,1,a,SETS OF STAGE STEPS,0,100000000,6.940897703
21,0,b,35,1,a,PODIUMS,0,100000000,7.160469305
14,0,b,10,1,a,66 ROUND TABLES,0,100000000,2.584120321
3,0,b,20,1,a,24RISERS 6 X 8,0,100000000,2.560960196
1,0,b,8,1,a,24RISERS 6 X 8,0,100000000,1.152382716
19,0,b,2,1,a,66 ROUND TABLES,0,100000000,0.946357599
10,0,b,24,1,a,8 X 18 TABLES,0,100000000,5.727219733
3,0,b,20,1,a,PODIUMS,0,100000000,2.560960196
33,0,b,14,1,a,6 X 18 TABLES,0,100000000,8.386696806
11,0,b,17,1,a,8 X 30 TABLES,0,100000000,4.153682995
36,0,b,25,1,a,MEETING ROOM CHAIRS,0,100000000,6.769549551
20,0,b,24,1,a,66 ROUND TABLES,0,100000000,2.302293185
1,0,b,26,1,a,MEETING ROOM CHAIRS,0,100000000,1.280873005
2,0,b,35,1,a,MEETING ROOM CHAIRS,0,100000000,2.562781762
11,0,b,24,1,a,30 COCKTAIL ROUNDS,0,100000000,0.500867257
14,0,b,19,1,a,MEETING ROOM CHAIRS,0,100000000,3.974947488
36,0,b,11,1,a,6 X 18 TABLES,0,100000000,0.904160946
8,0,b,9,1,a,MEETING ROOM CHAIRS,0,100000000,2.382358037
11,0,b,24,1,a,PODIUMS,0,100000000,0.500867257
21,0,b,19,1,a,24RISERS 6 X 8,0,100000000,2.58298356
8,1,b,t,2,a,SETS OF STAGE STEPS,0,1000000000,0
15,0,b,8,1,a,6 X 30 TABLES,0,100000000,2.539212929
30,0,b,27,1,a,30 STAND-UP ROUNDS,0,100000000,7.996840787
25,0,b,26,1,a,8 X 30 TABLES,0,100000000,2.124936735
18,0,b,31,1,a,6 X 30 TABLES,0,100000000,8.705935845
2,0,b,7,1,a,24RISERS 6 X 8,0,100000000,4.137004894
12,0,b,31,1,a,8 X 18 TABLES,0,100000000,5.154166537
23,0,b,32,1,a,66 ROUND TABLES,0,100000000,1.451543749
34,0,b,35,1,a,8 X 30 TABLES,0,100000000,1.830526172
32,0,b,11,1,a,30 COCKTAIL ROUNDS,0,100000000,0.31491818
23,0,b,24,1,a,16RISERS 6 X 8,0,100000000,2.191686345
35,0,b,14,1,a,30 COCKTAIL ROUNDS,0,100000000,9.338257645
28,0,b,16,1,a,PODIUMS,0,100000000,2.768475651
28,0,b,15,1,a,30 COCKTAIL ROUNDS,0,100000000,0.565560291
25,0,b,9,1,a,6 X 18 TABLES,0,100000000,4.398011539
24,0,b,7,1,a,24RISERS 6 X 8,0,100000000,0.001775289
17,0,b,18,1,a,16RISERS 6 X 8,0,100000000,4.074112831
12,0,b,19,1,a,30 STAND-UP ROUNDS,0,100000000,3.683610484
21,0,b,36,1,a,24RISERS 6 X 8,0,100000000,2.901121814
25,0,b,23,1,a,MEETING ROOM CHAIRS,0,100000000,4.117208286
15,0,b,19,1,a,24RISERS 6 X 8,0,100000000,4.077577311
14,0,b,20,1,a,24RISERS 6 X 8,0,100000000,4.751813971
19,0,b,18,1,a,6 X 30 TABLES,0,100000000,1.305781817
4,0,b,7,1,a,16RISERS 6 X 8,0,100000000,7.492329152
13,0,b,19,1,a,8 X 30 TABLES,0,100000000,5.874287883
7,0,b,26,1,a,PODIUMS,0,100000000,6.2124019
7,0,b,24,1,a,30 STAND-UP ROUNDS,0,100000000,7.75859946
18,0,b,8,1,a,30 STAND-UP ROUNDS,0,100000000,0.024425582
11,0,b,32,1,a,66 ROUND TABLES,0,100000000,4.807195718
14,0,b,8,1,a,8 X 18 TABLES,0,100000000,0.900243666
13,0,b,27,1,a,66 ROUND TABLES,0,100000000,3.630160378
5,0,b,10,1,a,SETS OF STAGE STEPS,0,100000000,6.994253027
23,0,b,36,1,a,6 X 18 TABLES,0,100000000,4.702259919
16,0,b,36,1,a,66 ROUND TABLES,0,100000000,1.898050717
18,0,b,19,1,a,8 X 18 TABLES,0,100000000,5.654614506
15,0,b,15,1,a,8 X 18 TABLES,0,100000000,6.946532329
13,0,b,8,1,a,8 X 18 TABLES,0,100000000,8.656184653
2,0,b,33,1,a,8 X 30 TABLES,0,100000000,7.571119886
30,0,b,35,1,a,8 X 18 TABLES,0,100000000,6.437956829
16,0,b,1,1,a,8 X 18 TABLES,0,100000000,1.91035508
29,0,b,33,1,a,30 STAND-UP ROUNDS,0,100000000,6.068104771
34,0,b,4,1,a,30 COCKTAIL ROUNDS,0,100000000,6.450960073
15,0,b,28,1,a,24RISERS 6 X 8,0,100000000,4.032890652
33,0,b,4,1,a,30 COCKTAIL ROUNDS,0,100000000,8.606856826
29,0,b,28,1,a,6 X 18 TABLES,0,100000000,0.039112665
30,0,b,34,1,a,MEETING ROOM CHAIRS,0,100000000,0.160420288
3,0,b,28,1,a,PODIUMS,0,100000000,3.311083224
23,0,b,6,1,a,MEETING ROOM CHAIRS,0,100000000,3.430560077
21,0,b,32,1,a,16RISERS 6 X 8,0,100000000,9.739762141
2,0,b,4,1,a,PODIUMS,0,100000000,0.582167066
9,0,b,6,1,a,8 X 18 TABLES,0,100000000,3.573306343
21,0,b,36,1,a,SETS OF STAGE STEPS,0,100000000,2.901121814
34,0,b,11,1,a,8 X 30 TABLES,0,100000000,2.329596646
27,0,b,6,1,a,6 X 30 TABLES,0,100000000,8.867244591
27,0,b,29,1,a,6 X 30 TABLES,0,100000000,5.537568656
6,0,b,32,1,a,SETS OF STAGE STEPS,0,100000000,6.779299945
33,0,b,29,1,a,24RISERS 6 X 8,0,100000000,6.554166402
17,0,b,1,1,a,30 STAND-UP ROUNDS,0,100000000,8.523220299
17,0,b,1,1,a,16RISERS 6 X 8,0,100000000,8.523220299
18,0,b,7,1,a,24RISERS 6 X 8,0,100000000,2.672057216
4,0,b,3,1,a,66 ROUND TABLES,0,100000000,4.56526729
8,0,b,6,1,a,MEETING ROOM CHAIRS,0,100000000,7.46530213
36,0,b,31,1,a,30 STAND-UP ROUNDS,0,100000000,7.306200356
5,1,b,t,2,a,16RISERS 6 X 8,0,1000000000,0
34,0,b,29,1,a,30 STAND-UP ROUNDS,0,100000000,1.204063582
25,1,b,t,2,a,30 COCKTAIL ROUNDS,0,1000000000,0
14,0,b,13,1,a,PODIUMS,0,100000000,3.700667272
19,0,b,36,1,a,8 X 18 TABLES,0,100000000,5.372469548
17,0,b,8,1,a,24RISERS 6 X 8,0,100000000,8.81919603
2,1,b,t,2,a,16RISERS 6 X 8,0,1000000000,0
4,0,b,11,1,a,6 X 18 TABLES,0,100000000,6.277515402
24,0,b,21,1,a,16RISERS 6 X 8,0,100000000,7.795338135
30,0,b,25,1,a,16RISERS 6 X 8,0,100000000,0.97692448
14,0,b,18,1,a,6 X 30 TABLES,0,100000000,5.808261244
4,1,b,t,2,a,8 X 30 TABLES,0,1000000000,0
23,0,b,1,1,a,8 X 30 TABLES,0,100000000,8.871291553
11,0,b,7,1,a,6 X 18 TABLES,0,100000000,4.859678793
36,0,b,20,1,a,6 X 30 TABLES,0,100000000,0.394014386
32,0,b,13,1,a,8 X 30 TABLES,0,100000000,4.300084646
32,0,b,17,1,a,8 X 30 TABLES,0,100000000,6.587706805
2,0,b,4,1,a,66 ROUND TABLES,0,100000000,0.582167066
16,0,b,34,1,a,SETS OF STAGE STEPS,0,100000000,2.450559748
34,0,b,34,1,a,MEETING ROOM CHAIRS,0,100000000,4.634274746
30,0,b,28,1,a,6 X 18 TABLES,0,100000000,3.389503279
1,0,b,20,1,a,MEETING ROOM CHAIRS,0,100000000,7.815438266
19,0,b,14,1,a,66 ROUND TABLES,0,100000000,5.784523593
24,0,b,6,1,a,PODIUMS,0,100000000,6.883959992
16,0,b,1,1,a,66 ROUND TABLES,0,100000000,1.91035508
15,0,b,29,1,a,6 X 30 TABLES,0,100000000,4.709090862
33,0,b,19,1,a,30 COCKTAIL ROUNDS,0,100000000,2.656496983
13,0,b,20,1,a,8 X 30 TABLES,0,100000000,9.598897062
27,0,b,34,1,a,8 X 18 TABLES,0,100000000,9.867598299
11,0,b,28,1,a,16RISERS 6 X 8,0,100000000,9.818239526
28,0,b,11,1,a,30 STAND-UP ROUNDS,0,100000000,9.602379
25,0,b,15,1,a,30 STAND-UP ROUNDS,0,100000000,7.568145524
22,0,b,23,1,a,24RISERS 6 X 8,0,100000000,2.8186307
14,0,b,21,1,a,8 X 30 TABLES,0,100000000,6.312916045
34,0,b,25,1,a,30 COCKTAIL ROUNDS,0,100000000,4.596976635
30,0,b,29,1,a,8 X 30 TABLES,0,100000000,7.341554896
16,0,b,17,1,a,16RISERS 6 X 8,0,100000000,1.856649807
28,0,b,7,1,a,6 X 18 TABLES,0,100000000,5.137770279
36,0,b,27,1,a,8 X 30 TABLES,0,100000000,0.077575032
10,0,b,29,1,a,66 ROUND TABLES,0,100000000,3.54250447
21,0,b,11,1,a,PODIUMS,0,100000000,2.932700628
23,0,b,13,1,a,30 COCKTAIL ROUNDS,0,100000000,9.46713717
23,0,b,9,1,a,30 STAND-UP ROUNDS,0,100000000,5.601220586
21,0,b,24,1,a,6 X 30 TABLES,0,100000000,1.607938508
17,0,b,35,1,a,6 X 30 TABLES,0,100000000,7.113969584
21,0,b,35,1,a,30 STAND-UP ROUNDS,0,100000000,7.160469305
3,0,b,23,1,a,30 COCKTAIL ROUNDS,0,100000000,3.559391844
19,0,b,15,1,a,PODIUMS,0,100000000,8.875509969
25,0,b,3,1,a,MEETING ROOM CHAIRS,0,100000000,2.861908789
15,0,b,12,1,a,30 STAND-UP ROUNDS,0,100000000,6.252202535
30,0,b,12,1,a,6 X 18 TABLES,0,100000000,6.622852708
10,0,b,19,1,a,PODIUMS,0,100000000,4.660824012
14,0,b,17,1,a,8 X 30 TABLES,0,100000000,9.199879576
15,0,b,29,1,a,8 X 18 TABLES,0,100000000,4.709090862
17,0,b,8,1,a,8 X 30 TABLES,0,100000000,8.81919603
14,0,b,22,1,a,16RISERS 6 X 8,0,100000000,7.753431723
30,0,b,13,1,a,8 X 30 TABLES,0,100000000,3.833532883
17,0,b,9,1,a,30 COCKTAIL ROUNDS,0,100000000,3.178733551
18,0,b,3,1,a,6 X 18 TABLES,0,100000000,3.132680011
22,0,b,31,1,a,30 STAND-UP ROUNDS,0,100000000,9.725298547
14,0,b,33,1,a,MEETING ROOM CHAIRS,0,100000000,6.108903723
18,0,b,3,1,a,SETS OF STAGE STEPS,0,100000000,3.132680011
26,0,b,32,1,a,30 COCKTAIL ROUNDS,0,100000000,1.75239412
21,0,b,34,1,a,PODIUMS,0,100000000,8.555007702
16,0,b,19,1,a,24RISERS 6 X 8,0,100000000,8.585826197
19,0,b,4,1,a,MEETING ROOM CHAIRS,0,100000000,8.696062326
31,0,b,28,1,a,30 STAND-UP ROUNDS,0,100000000,8.025769404
34,0,b,6,1,a,MEETING ROOM CHAIRS,0,100000000,9.488878026
12,0,b,26,1,a,6 X 30 TABLES,0,100000000,2.680894125
9,0,b,8,1,a,24RISERS 6 X 8,0,100000000,6.251989374
33,0,b,24,1,a,8 X 30 TABLES,0,100000000,7.24475658
22,0,b,28,1,a,30 STAND-UP ROUNDS,0,100000000,4.001766157
9,0,b,27,1,a,MEETING ROOM CHAIRS,0,100000000,9.633810799
16,0,b,12,1,a,8 X 30 TABLES,0,100000000,1.279674402
18,0,b,28,1,a,8 X 30 TABLES,0,100000000,8.459582556
28,0,b,25,1,a,PODIUMS,0,100000000,6.958151739
5,0,b,20,1,a,16RISERS 6 X 8,0,100000000,5.715324527
14,0,b,33,1,a,66 ROUND TABLES,0,100000000,6.108903723
34,0,b,17,1,a,SETS OF STAGE STEPS,0,100000000,6.470757922
4,0,b,20,1,a,16RISERS 6 X 8,0,100000000,9.110519551
14,0,b,21,1,a,66 ROUND TABLES,0,100000000,6.312916045
15,0,b,25,1,a,8 X 18 TABLES,0,100000000,7.068073529
34,0,b,6,1,a,PODIUMS,0,100000000,9.488878026
1,0,b,30,1,a,6 X 30 TABLES,0,100000000,7.483734053
11,0,b,28,1,a,MEETING ROOM CHAIRS,0,100000000,9.818239526
6,0,b,31,1,a,24RISERS 6 X 8,0,100000000,6.569609915
35,0,b,19,1,a,16RISERS 6 X 8,0,100000000,4.418560376
1,0,b,34,1,a,24RISERS 6 X 8,0,100000000,2.935613035
6,0,b,33,1,a,8 X 30 TABLES,0,100000000,9.643511418
31,0,b,23,1,a,66 ROUND TABLES,0,100000000,7.469128591
22,0,b,4,1,a,16RISERS 6 X 8,0,100000000,6.13430616
10,0,b,22,1,a,24RISERS 6 X 8,0,100000000,9.765886158
34,0,b,4,1,a,MEETING ROOM CHAIRS,0,100000000,6.450960073
8,0,b,14,1,a,6 X 30 TABLES,0,100000000,4.66725158
20,0,b,8,1,a,SETS OF STAGE STEPS,0,100000000,2.212225577
35,0,b,24,1,a,8 X 18 TABLES,0,100000000,0.655498259
4,0,b,34,1,a,30 COCKTAIL ROUNDS,0,100000000,5.013119861
24,1,b,t,2,a,PODIUMS,0,1000000000,0
2,0,b,4,1,a,8 X 30 TABLES,0,100000000,0.582167066
12,0,b,7,1,a,SETS OF STAGE STEPS,0,100000000,8.706802144
12,0,b,8,1,a,24RISERS 6 X 8,0,100000000,3.220415709
27,0,b,23,1,a,PODIUMS,0,100000000,4.217170513
9,0,b,20,1,a,66 ROUND TABLES,0,100000000,9.199961713
18,0,b,22,1,a,8 X 18 TABLES,0,100000000,0.620415776
8,0,b,23,1,a,6 X 30 TABLES,0,100000000,8.402112099
5,0,b,24,1,a,8 X 30 TABLES,0,100000000,6.366006297
24,0,b,30,1,a,16RISERS 6 X 8,0,100000000,3.342953934
15,0,b,19,1,a,SETS OF STAGE STEPS,0,100000000,4.077577311
26,0,b,17,1,a,30 COCKTAIL ROUNDS,0,100000000,7.349958244
7,0,b,1,1,a,30 STAND-UP ROUNDS,0,100000000,4.753286181
9,0,b,34,1,a,30 STAND-UP ROUNDS,0,100000000,1.216918322
5,0,b,2,1,a,8 X 30 TABLES,0,100000000,1.19400871
20,0,b,4,1,a,6 X 18 TABLES,0,100000000,6.80020209
25,0,b,25,1,a,SETS OF STAGE STEPS,0,100000000,2.718020372
17,0,b,24,1,a,PODIUMS,0,100000000,7.675887062
10,0,b,7,1,a,24RISERS 6 X 8,0,100000000,5.8788248
35,0,b,14,1,a,MEETING ROOM CHAIRS,0,100000000,9.338257645
19,0,b,24,1,a,6 X 30 TABLES,0,100000000,8.236111186
20,0,b,36,1,a,30 STAND-UP ROUNDS,0,100000000,8.272868853
1,0,b,11,1,a,16RISERS 6 X 8,0,100000000,8.260365191
17,0,b,16,1,a,PODIUMS,0,100000000,4.112374941
36,0,b,31,1,a,SETS OF STAGE STEPS,0,100000000,7.306200356
4,0,b,29,1,a,6 X 30 TABLES,0,100000000,8.579863177
20,0,b,9,1,a,PODIUMS,0,100000000,1.745901102
23,0,b,12,1,a,PODIUMS,0,100000000,8.99054441
7,0,b,25,1,a,MEETING ROOM CHAIRS,0,100000000,0.662479063
21,0,b,14,1,a,6 X 30 TABLES,0,100000000,2.086458456
23,0,b,31,1,a,30 COCKTAIL ROUNDS,0,100000000,8.452732026
7,0,b,14,1,a,30 STAND-UP ROUNDS,0,100000000,1.39539158
15,0,b,11,1,a,66 ROUND TABLES,0,100000000,0.450404193
21,0,b,6,1,a,8 X 30 TABLES,0,100000000,5.388514892
22,0,b,3,1,a,6 X 30 TABLES,0,100000000,7.623861947
16,1,b,t,2,a,6 X 18 TABLES,0,1000000000,0
28,0,b,12,1,a,6 X 30 TABLES,0,100000000,9.387317343
15,0,b,19,1,a,6 X 30 TABLES,0,100000000,4.077577311
11,0,b,32,1,a,8 X 30 TABLES,0,100000000,4.807195718
34,0,b,13,1,a,8 X 30 TABLES,0,100000000,0.433666091
11,0,b,11,1,a,8 X 30 TABLES,0,100000000,3.179421075
19,0,b,24,1,a,8 X 18 TABLES,0,100000000,8.236111186
29,0,b,22,1,a,24RISERS 6 X 8,0,100000000,8.814032226
6,0,b,4,1,a,16RISERS 6 X 8,0,100000000,3.284464818
23,0,b,1,1,a,6 X 30 TABLES,0,100000000,8.871291553
25,0,b,20,1,a,PODIUMS,0,100000000,2.740718616
3,0,b,30,1,a,16RISERS 6 X 8,0,100000000,4.414508769
36,0,b,22,1,a,16RISERS 6 X 8,0,100000000,9.579310353
29,0,b,18,1,a,6 X 30 TABLES,0,100000000,7.538258025
22,0,b,23,1,a,6 X 30 TABLES,0,100000000,2.8186307
22,0,b,18,1,a,24RISERS 6 X 8,0,100000000,2.458502371
11,0,b,12,1,a,16RISERS 6 X 8,0,100000000,2.881449705
35,0,b,7,1,a,SETS OF STAGE STEPS,0,100000000,0.418860711
2,0,b,27,1,a,30 STAND-UP ROUNDS,0,100000000,1.365521605
23,0,b,7,1,a,MEETING ROOM CHAIRS,0,100000000,3.541185772
26,0,b,25,1,a,8 X 30 TABLES,0,100000000,2.083962767
12,0,b,29,1,a,8 X 30 TABLES,0,100000000,4.881528146
26,0,b,16,1,a,6 X 30 TABLES,0,100000000,5.54645624
33,0,b,6,1,a,SETS OF STAGE STEPS,0,100000000,4.811472879
14,0,b,15,1,a,SETS OF STAGE STEPS,0,100000000,2.973975429
22,0,b,10,1,a,MEETING ROOM CHAIRS,0,100000000,0.133807027
34,0,b,35,1,a,66 ROUND TABLES,0,100000000,1.830526172
32,0,b,8,1,a,66 ROUND TABLES,0,100000000,4.845301133
10,0,b,27,1,a,8 X 18 TABLES,0,100000000,8.768732456
1,0,b,33,1,a,30 COCKTAIL ROUNDS,0,100000000,6.017746703
24,0,b,11,1,a,SETS OF STAGE STEPS,0,100000000,2.941275732
14,0,b,5,1,a,6 X 18 TABLES,0,100000000,7.613286195
17,0,b,9,1,a,6 X 18 TABLES,0,100000000,3.178733551
3,0,b,8,1,a,6 X 30 TABLES,0,100000000,5.82886445
26,0,b,14,1,a,24RISERS 6 X 8,0,100000000,0.631595849
18,0,b,22,1,a,MEETING ROOM CHAIRS,0,100000000,0.620415776
20,0,b,35,1,a,8 X 18 TABLES,0,100000000,9.72229779
11,0,b,12,1,a,6 X 18 TABLES,0,100000000,2.881449705
16,0,b,17,1,a,SETS OF STAGE STEPS,0,100000000,1.856649807
28,0,b,14,1,a,PODIUMS,0,100000000,8.870010613
33,0,b,15,1,a,30 STAND-UP ROUNDS,0,100000000,2.390042576
8,0,b,34,1,a,30 COCKTAIL ROUNDS,0,100000000,1.30998225
25,0,b,14,1,a,30 COCKTAIL ROUNDS,0,100000000,0.908563516
3,0,b,15,1,a,6 X 18 TABLES,0,100000000,0.575967114
27,0,b,3,1,a,16RISERS 6 X 8,0,100000000,8.25871095
21,0,b,15,1,a,PODIUMS,0,100000000,5.781636684
25,0,b,21,1,a,16RISERS 6 X 8,0,100000000,4.478494584
33,0,b,10,1,a,6 X 30 TABLES,0,100000000,0.368200063
13,0,b,20,1,a,66 ROUND TABLES,0,100000000,9.598897062
18,0,b,2,1,a,30 COCKTAIL ROUNDS,0,100000000,9.268861053
2,0,b,21,1,a,8 X 30 TABLES,0,100000000,5.232227269
4,0,b,36,1,a,6 X 18 TABLES,0,100000000,9.457708686
13,0,b,14,1,a,8 X 18 TABLES,0,100000000,6.655871209
4,0,b,22,1,a,8 X 18 TABLES,0,100000000,3.725540957
6,1,b,t,2,a,PODIUMS,0,1000000000,0
18,0,b,36,1,a,SETS OF STAGE STEPS,0,100000000,4.878262442
3,0,b,17,1,a,30 STAND-UP ROUNDS,0,100000000,3.110204712
7,0,b,2,1,a,6 X 30 TABLES,0,100000000,8.835258749
30,0,b,20,1,a,MEETING ROOM CHAIRS,0,100000000,6.94716695
35,0,b,2,1,a,24RISERS 6 X 8,0,100000000,0.178516198
18,0,b,28,1,a,PODIUMS,0,100000000,8.459582556
14,1,b,t,2,a,SETS OF STAGE STEPS,0,1000000000,0
9,0,b,26,1,a,SETS OF STAGE STEPS,0,100000000,0.352126961
17,0,b,16,1,a,6 X 30 TABLES,0,100000000,4.112374941
25,0,b,1,1,a,30 COCKTAIL ROUNDS,0,100000000,6.488158174
29,0,b,30,1,a,30 COCKTAIL ROUNDS,0,100000000,8.558091619
5,0,b,21,1,a,8 X 30 TABLES,0,100000000,0.124375931
28,0,b,11,1,a,6 X 18 TABLES,0,100000000,9.602379
29,0,b,14,1,a,24RISERS 6 X 8,0,100000000,1.114996017
10,0,b,25,1,a,8 X 18 TABLES,0,100000000,7.297611276
4,0,b,11,1,a,24RISERS 6 X 8,0,100000000,6.277515402
22,0,b,10,1,a,8 X 30 TABLES,0,100000000,0.133807027
17,0,b,36,1,a,6 X 30 TABLES,0,100000000,5.164883312
21,0,b,4,1,a,6 X 18 TABLES,0,100000000,5.222232818
30,0,b,31,1,a,MEETING ROOM CHAIRS,0,100000000,4.728876867
16,0,b,4,1,a,SETS OF STAGE STEPS,0,100000000,1.901251555
24,0,b,21,1,a,PODIUMS,0,100000000,7.795338135
11,0,b,24,1,a,MEETING ROOM CHAIRS,0,100000000,0.500867257
19,0,b,24,1,a,PODIUMS,0,100000000,8.236111186
12,0,b,27,1,a,30 COCKTAIL ROUNDS,0,100000000,0.654421109
5,0,b,20,1,a,8 X 30 TABLES,0,100000000,5.715324527
21,0,b,17,1,a,8 X 30 TABLES,0,100000000,0.5245355
35,0,b,29,1,a,SETS OF STAGE STEPS,0,100000000,0.596252374
5,0,b,5,1,a,PODIUMS,0,100000000,7.055062882
31,0,b,34,1,a,8 X 30 TABLES,0,100000000,7.091991611
15,0,b,32,1,a,8 X 18 TABLES,0,100000000,6.94330654
9,0,b,17,1,a,66 ROUND TABLES,0,100000000,2.810673137
21,0,b,28,1,a,8 X 18 TABLES,0,100000000,2.187786241
20,0,b,25,1,a,30 STAND-UP ROUNDS,0,100000000,2.650077266
11,0,b,22,1,a,SETS OF STAGE STEPS,0,100000000,0.418137864
23,0,b,13,1,a,8 X 18 TABLES,0,100000000,9.46713717
9,0,b,19,1,a,PODIUMS,0,100000000,4.970517235
20,0,b,5,1,a,30 STAND-UP ROUNDS,0,100000000,2.486935181
27,0,b,34,1,a,30 COCKTAIL ROUNDS,0,100000000,9.867598299
30,0,b,32,1,a,6 X 30 TABLES,0,100000000,0.171042299
3,0,b,28,1,a,MEETING ROOM CHAIRS,0,100000000,3.311083224
19,0,b,13,1,a,6 X 18 TABLES,0,100000000,4.967075018
2,0,b,23,1,a,30 STAND-UP ROUNDS,0,100000000,7.420376705
17,0,b,33,1,a,24RISERS 6 X 8,0,100000000,0.185810392
7,0,b,8,1,a,8 X 18 TABLES,0,100000000,4.5711702
21,0,b,12,1,a,24RISERS 6 X 8,0,100000000,4.614443387
28,0,b,16,1,a,66 ROUND TABLES,0,100000000,2.768475651
14,0,b,22,1,a,SETS OF STAGE STEPS,0,100000000,7.753431723
22,0,b,21,1,a,6 X 30 TABLES,0,100000000,7.053500322
22,0,b,7,1,a,6 X 18 TABLES,0,100000000,0.441339847
20,0,b,4,1,a,8 X 30 TABLES,0,100000000,6.80020209
11,0,b,11,1,a,SETS OF STAGE STEPS,0,100000000,3.179421075
25,1,b,t,2,a,6 X 18 TABLES,0,1000000000,0
2,0,b,28,1,a,PODIUMS,0,100000000,5.250935854
32,0,b,7,1,a,PODIUMS,0,100000000,4.030649362
22,0,b,14,1,a,PODIUMS,0,100000000,2.466298299
22,0,b,9,1,a,24RISERS 6 X 8,0,100000000,3.910642358
6,0,b,21,1,a,8 X 18 TABLES,0,100000000,0.886883847
4,0,b,4,1,a,16RISERS 6 X 8,0,100000000,2.979399299
5,0,b,11,1,a,8 X 30 TABLES,0,100000000,3.817739972
24,0,b,8,1,a,SETS OF STAGE STEPS,0,100000000,1.096063557
6,0,b,2,1,a,8 X 30 TABLES,0,100000000,3.859869332
3,0,b,8,1,a,PODIUMS,0,100000000,5.82886445
24,0,b,2,1,a,30 COCKTAIL ROUNDS,0,100000000,5.955034506
14,0,b,26,1,a,6 X 30 TABLES,0,100000000,2.885278153
33,0,b,3,1,a,24RISERS 6 X 8,0,100000000,2.567353703
2,0,b,4,1,a,MEETING ROOM CHAIRS,0,100000000,0.582167066
9,0,b,4,1,a,66 ROUND TABLES,0,100000000,8.313731581
36,0,b,9,1,a,8 X 30 TABLES,0,100000000,7.143555404
29,0,b,18,1,a,8 X 30 TABLES,0,100000000,7.538258025
1,0,b,21,1,a,SETS OF STAGE STEPS,0,100000000,5.633638857
14,0,b,25,1,a,30 COCKTAIL ROUNDS,0,100000000,3.099200203
7,0,b,15,1,a,MEETING ROOM CHAIRS,0,100000000,0.581146185
34,0,b,4,1,a,8 X 30 TABLES,0,100000000,6.450960073
8,0,b,32,1,a,PODIUMS,0,100000000,8.850914064
23,0,b,26,1,a,PODIUMS,0,100000000,7.196645161
15,0,b,24,1,a,6 X 30 TABLES,0,100000000,6.941223116
35,0,b,23,1,a,PODIUMS,0,100000000,0.366338534
30,0,b,33,1,a,8 X 30 TABLES,0,100000000,8.07559501
15,0,b,31,1,a,8 X 18 TABLES,0,100000000,8.364599706
13,0,b,10,1,a,6 X 30 TABLES,0,100000000,2.610536398
28,0,b,11,1,a,66 ROUND TABLES,0,100000000,9.602379
16,1,b,t,2,a,24RISERS 6 X 8,0,1000000000,0
6,0,b,3,1,a,16RISERS 6 X 8,0,100000000,8.179070959
22,0,b,8,1,a,8 X 18 TABLES,0,100000000,3.483141106
14,0,b,14,1,a,SETS OF STAGE STEPS,0,100000000,1.845053657
6,0,b,13,1,a,MEETING ROOM CHAIRS,0,100000000,4.353337674
14,0,b,18,1,a,SETS OF STAGE STEPS,0,100000000,5.808261244
14,0,b,31,1,a,30 STAND-UP ROUNDS,0,100000000,2.183702892
